,0
1324,7791.045334923738
1325,10710.560760923012
1326,-361.07734106026146
1327,89.05358492616688
1328,10041.32597660399
1329,23874.920384781864
1330,-434.2887686947852
1331,34070.53535380641
1332,8537.086734868011
1333,7820.651714201373
1334,23487.89808063979
1335,15780.91101790736
1336,67798.30053185816
1337,-15448.758814400495
1338,48428.438657725696
1339,5962.7745469899855
1340,14989.97366168514
1341,91021.13504338027
1342,118141.01502802077
1343,14408.182969692181
1344,26622.409341558305
1345,-18295.7452359914
1346,24278.4077128484
1347,-19115.935499780502
1348,8096.354260405712
1349,3405.7388071327014
1350,6797.201051418602
1351,15181.673274499331
1352,1575.1748972495243
1353,41781.61551201222
1354,12569.928826701218
1355,4271.442016627395
1356,-1383.8960294380122
1357,4379.391065312484
1358,7029.756355605412
1359,6072.4175204270205
1360,11264.770934996877
1361,44866.23065488793
1362,22501.097011968806
1363,10982.29690585478
1364,-3973.50703050644
1365,27633.32228863025
1366,28256.759888417553
1367,-23667.078084307683
1368,16772.095664680754
1369,34991.67406836903
1370,1666.0173352267302
1371,9970.120509041162
1372,7848.208634439083
1373,13010.935189184715
1374,-13451.962427142349
1375,13013.589707059007
1376,41263.4030875079
1377,15811.594885232036
1378,718.1136975097997
1379,1726.1104225993076
1380,38809.986450448516
1381,12188.160219259127
1382,2174.4877214070766
1383,6091.722716569172
1384,-8775.324658715246
1385,69897.64374920727
1386,11040.5036233405
1387,1933.9007752986763
1388,4339.869818019327
1389,-10362.075800497423
1390,10536.10649324104
1391,-6672.314653413898
1392,5012.68565317691
1393,3617.2798912483486
1394,-7799.464740855125
1395,8065.415377115682
1396,16469.262102296183
1397,17412.799760735008
1398,11899.921552069509
1399,11202.668114470562
1400,16253.028047480026
1401,83602.39967731971
1402,16943.003746660208
1403,-11672.652984838249
1404,31293.240290423873
1405,24910.628885661223
1406,19645.472519931936
1407,-5475.852191224358
1408,2171.5755915623213
1409,1421.3601063217957
1410,26684.827290451805
1411,29407.496733524647
1412,6173.339507981016
1413,9842.033592725884
1414,10966.89416405161
1415,1843.821230232803
1416,1746.30439689181
1417,1245.4748871730953
1418,21840.48527935942
1419,20070.4823420237
1420,-2713.6800369061675
1421,-16934.698252779566
1422,-1394.2646288328579
1423,-235.81289153379112
1424,9024.198436848608
1425,65875.10657222952
1426,113368.6311779098
1427,70356.63274060735
1428,34035.160317106114
1429,79778.61345328896
1430,15882.238774109828
1431,27411.10317339409
1432,422938.33501044306
1433,-16236.439026590164
1434,20143.194829858134
1435,954.3524316259245
1436,9067.285343294583
1437,4975.9963349847785
1438,-12700.912607396298
1439,-8382.892861984215
1440,26099.147868960383
1441,84790.4394817905
1442,10343.15492244962
1443,13180.099293649475
1444,2726.9677576312306
1445,1742.0874367271317
1446,4501.965212107675
1447,-2698.073652843499
1448,4045.6405169126347
1449,-4999.945505009397
1450,18335.92143711554
1451,4531.734919438644
1452,-16018.09032746777
1453,5411.834312956815
1454,19927.25378469588
1455,-5913.867477751381
1456,24357.46940874338
1457,-17523.603526736017
1458,54612.011921712285
1459,-4725.439924096463
1460,5773.5947241443155
1461,-5641.871003884156
1462,27470.327234818207
1463,5675.250169545782
1464,20258.36671603992
1465,14947.93541473331
1466,26084.387126186048
1467,23300.81339310792
1468,18910.21557323615
1469,9029.850855511373
1470,94987.49870057458
1471,14574.505737657995
1472,9491.316606343713
1473,12638.714536588282
1474,27390.544993540436
1475,14652.667353678971
1476,11367.641070869255
1477,8734.861406172344
1478,137121.5479918533
1479,13853.888943274129
1480,35745.17099615658
1481,-46.3533400802753
1482,2950.354693750556
1483,790.0128198916282
1484,1767.951317752697
1485,29213.527981405685
1486,43714.01494632347
1487,76126.55936735704
1488,21162.538762180942
1489,48625.918175744126
1490,14816.687343081867
1491,-9300.068728325892
1492,117335.71062027043
1493,23849.442743279047
1494,4369.471167233678
1495,14294.072799710122
1496,-560.4896765382546
1497,34572.21107390325
1498,5717.883211524247
1499,25310.930592633296
1500,8137.124866074331
1501,434830.5873923475
1502,71529.53605568399
1503,101841.35398127657
1504,26711.01135670682
1505,8843.172139781376
1506,85152.81977502344
1507,-7115.801579054052
1508,18517.784426210776
1509,2987.7269686601912
1510,11630.02458124329
1511,5438.046884543712
1512,1509.576629038569
1513,21300.65749564609
1514,-636.8764834502545
1515,6765.154033383082
1516,60594.40530612595
1517,-6601.794690796509
1518,-6610.118116790072
1519,-1672.7224186517851
1520,10476.314115277342
1521,-4812.585893045525
1522,-4421.845029620206
1523,19842.27153159234
1524,30834.25649964528
1525,11280.39428358529
1526,-11152.16186354541
1527,2966.4448137925992
1528,29319.46700343615
1529,6689.258063224912
1530,12949.605765563747
1531,3963.4892900315344
1532,27582.652364907648
1533,22627.721128073143
1534,9065.25651768976
1535,21891.532269033756
1536,2470.265247853493
1537,29169.869726603763
1538,496228.2939655339
1539,26516.028864949232
1540,2587.4937376555044
1541,26807.858898278144
1542,37693.16794504327
1543,22499.715952468843
1544,-6129.885455252101
1545,2003.0865199311993
1546,18872.142417050032
1547,-3582.8197903307446
1548,8943.150782605344
1549,-1837.5966184816753
1550,28185.948699154153
1551,-2969.732652631581
1552,95520.48633726688
1553,21368.676152653316
1554,48155.30441657877
1555,14821.06651678258
1556,4800.244675499461
1557,-5965.647018323907
1558,299543.23394345056
1559,35116.15516238837
1560,52803.67634561469
1561,22579.642893485565
1562,4720.940348414785
1563,4310.133446668137
1564,9153.312226042963
1565,8531.176786193404
1566,7751.945858613075
1567,9249.782614719428
1568,1643.0400288987166
1569,-9971.561078293551
1570,25410.364900286033
1571,45250.921907899814
1572,27100.616078977182
1573,7862.546636747628
1574,42145.464728439314
1575,6335.262764079061
1576,64524.77608169049
1577,14374.49714468899
1578,52883.90575053143
1579,13282.086933870847
1580,9632.988262804301
1581,-18801.114963362867
1582,-3188.0327928565202
1583,3163.2129038872454
1584,3715.371604196799
1585,111692.26064834665
1586,18249.84877763348
1587,-6905.576326655504
1588,2881.3993134668144
1589,15876.012545526944
1590,-13560.919678056198
1591,10808.184490913118
1592,104837.65448324286
1593,319.05128025750673
1594,13638.637261122825
1595,4890.7126797606425
1596,10977.290136435093
1597,17999.78685028048
1598,1059.8521926934955
1599,-9575.845409945992
1600,54828.80647319819
1601,-496.308864548424
1602,40916.59090110744
1603,19056.177714809626
1604,6984.65828566641
1605,9079.155508416956
1606,36620.89586639617
1607,23874.738137474033
1608,-3584.5772577040243
1609,8739.041767964747
1610,-1231.2490848116595
1611,3356.863831520822
1612,1170.7871264226578
1613,20488.3886700914
1614,17527.013458996546
1615,11631.785434732466
1616,12339.73186952139
1617,12189.60161986839
1618,-4533.350188955841
1619,-11886.25395360362
1620,19649.12636428063
1621,33644.98680163766
1622,73508.03239774474
1623,-16509.452445633153
1624,510698.36861001834
1625,-13392.536576074002
1626,23809.007137233537
1627,-8574.686571486782
1628,19482.24195046028
1629,14583.6754399449
1630,4147.085123955953
1631,13779.501438311065
1632,4189.506456574641
1633,32568.345988811365
1634,25521.827296884483
1635,93754.44975307067
1636,44161.75776462916
1637,13097.100721625637
1638,9962.452135040716
1639,16975.01391279245
1640,54.00622462618594
1641,-979.8081038459859
1642,645.3082005584074
1643,-4330.336685615921
1644,-6853.009968905531
1645,-10167.847725730986
1646,923.2213691498528
1647,-4040.5909671824484
1648,1367.4017915265467
1649,-9407.645038625145
1650,3503.387786160668
1651,53456.75970502435
1652,2143.007333503965
1653,19248.203950429233
1654,-8122.712736627371
1655,10520.762842445134
1656,11750.193154087796
1657,1284.1590329053124
1658,37271.5861397781
1659,5052.716882090451
1660,-8572.895733747246
1661,12455.325812174238
1662,-10108.771275503568
1663,4071.2263812336014
1664,5863.747831115736
1665,76073.21144063155
1666,4037.350583647467
1667,27124.084124505527
1668,14822.457189811836
1669,15388.17246030195
1670,3498.780028425267
1671,10372.481895048777
1672,4204.219450163515
1673,4449.882468241922
1674,30600.915009688833
1675,-4099.911659811409
1676,11785.601689187353
1677,-24326.760007753564
1678,88863.19474733867
1679,18430.17469775624
1680,13174.471673059208
1681,45973.12155875345
1682,13509.831074609365
1683,10925.253961146353
1684,21337.6145372702
1685,125589.68953311935
1686,24006.400424881744
1687,6307.351121256204
1688,12611.168489099573
1689,23018.938950207696
1690,46373.31477699136
1691,-16617.198650358332
1692,8063.774504862115
1693,-9264.787460519674
1694,53116.26486599323
1695,3195.1418244199976
1696,-15632.948480398947
1697,-1773.3211540909524
1698,-4419.00512163128
1699,641.3799969082502
1700,23855.631750573273
1701,90629.87410466108
1702,96707.93498553029
1703,7964.330549465448
1704,6870.758097258462
1705,299.67735332826487
1706,-8126.90072100961
1707,4241.170168658675
1708,-866.3269168165261
1709,1826.7702593474714
1710,10824.736305045999
1711,16676.775244533415
1712,307362.1383905451
1713,5745.0461106730345
1714,5876.073276934848
1715,4485.851816620117
1716,16844.44517614729
1717,-5709.392645096355
1718,85153.90999269912
1719,11394.419151029599
1720,53812.282948163425
1721,5437.4099115154295
1722,23188.407491378348
1723,4876.37323364517
1724,18697.96277413026
1725,31569.02383934892
1726,98166.04105256655
1727,232568.1463246697
1728,69008.07518656467
1729,-10065.003139591143
1730,2575.9728590080686
1731,89746.31908935258
1732,22753.548062224072
1733,12179.601770434292
1734,22198.794774116053
1735,94612.27142771133
1736,33234.936110841925
1737,16767.23789798907
1738,6180.61895571524
1739,42510.489345217415
1740,8832.501127778343
1741,23862.287224042317
1742,2822.578799596392
1743,21706.075206803125
1744,5575.269826203765
1745,19226.827524802982
1746,2614.6884315772822
1747,-8322.666793592543
1748,-10099.337990031647
1749,24178.388810297023
1750,2495.093078099384
1751,31426.34012641726
1752,10401.249364521314
1753,23649.355258809053
1754,2808.6736704891473
1755,4991.087783130767
1756,51901.309535742126
1757,2308.3672275179706
1758,11565.901979140248
1759,16356.574156023802
1760,32996.38880619894
1761,279.5084636579395
1762,-4790.504137214155
1763,44025.37991543679
1764,821.1228927882166
1765,35655.80897336187
1766,13853.974786765757
1767,-2652.2227858516126
1768,12756.17682833225
1769,-9126.729939075816
1770,-16174.131181294171
1771,20020.953181963494
1772,2540.460547660554
1773,85028.86815410799
1774,-8577.398308671625
1775,-5332.156151506926
1776,8272.51527149658
1777,16183.469477069346
1778,91134.74681716187
1779,-2307.3130424869632
1780,-16737.811258846003
1781,9587.383339388318
1782,12512.425648966455
1783,21508.840282987236
1784,-1783.3015404470425
1785,-7104.924394254747
1786,-13235.03937643241
1787,2614.5800814855947
1788,40015.71645115398
1789,15493.437957033988
1790,43951.891638453846
1791,20093.03628225205
1792,21204.858812057646
1793,33187.40739008615
1794,5303.001124541289
1795,14073.803593882281
1796,22343.898402561226
1797,6046.400671429753
1798,43158.61649598479
1799,-13392.717388005156
1800,10513.073036000784
1801,101089.09010295018
1802,12386.991323894405
1803,12892.440460701491
1804,-9434.687309950885
1805,13967.469321015407
1806,1436.8483629258408
1807,31220.088759104543
1808,5522.8282876385265
1809,27690.927402802623
1810,6551.727231003013
1811,21614.329207664472
1812,42329.08951848578
1813,24222.266472997566
1814,401379.6460844413
1815,10752.028231219305
1816,16825.565784888153
1817,-2627.731384502924
1818,116462.82022543003
1819,14252.984691728005
1820,18397.09637892329
1821,-5883.785472440464
1822,1080.3882045610862
1823,14992.44210629159
1824,27927.26480862876
1825,-15450.41588134463
1826,8450.996791121363
1827,25401.982837402542
1828,3624.3142937058446
1829,28848.927065680513
1830,16522.55828287221
1831,-4866.842602883924
1832,-8488.719156546133
1833,30225.83011556939
1834,20685.88493941479
1835,-2425.8209596516954
1836,576.5917897868585
1837,13728.267505453325
1838,4155.589165690694
1839,6983.51470113468
1840,62804.96030619445
1841,-11888.4938358523
1842,27992.3841069265
1843,169813.59079935268
1844,1039.0250690247376
1845,-5254.014909257741
1846,-1988.069188220299
1847,5928.298153988887
1848,3113.0387060902485
1849,-24385.220839536643
1850,12178.298578999451
1851,-8831.648324717022
1852,5653.002897398802
1853,95291.99830743183
1854,-15473.155008287347
1855,40172.02393851959
1856,5122.785329081786
1857,5514.862411622714
1858,229294.37040122785
1859,104538.68550647354
1860,3673.128466083511
1861,-6587.66639447046
1862,11318.717856456753
1863,23833.31160274778
1864,9782.45928307519
1865,510.05004989395457
1866,26771.342520673083
1867,8347.797716164401
1868,23437.7521950089
1869,-17943.573027001123
1870,22616.336714581943
1871,12636.555971085912
1872,8967.68260946299
1873,10524.148458802378
1874,996.2141056482851
1875,3654.101932499345
1876,13263.936851705737
1877,-9013.745174620366
1878,-1287.2766618744881
1879,-1743.6532148737679
1880,19482.91754627839
1881,7951.082609828145
1882,35019.07531172664
1883,-9444.911142624791
1884,61578.50016930685
1885,1426.7927740203813
1886,19694.210611824827
1887,29269.747412412347
1888,35750.49754335373
1889,5963.419058631265
1890,4904.230335995778
1891,22398.302857602583
1892,-5036.4012835079575
1893,6257.377212915912
1894,29776.001189497594
1895,-1957.8285842184487
1896,4161.360891728806
1897,2418.0767463565135
1898,132598.65720954005
1899,12898.900665246407
1900,40359.21682495771
1901,950.8663188708633
1902,1843.1931242070496
1903,1760.9244683268425
1904,48633.786561945366
1905,-13082.950879457425
1906,53351.262425099645
1907,8396.019299476697
1908,5656.141217118928
1909,3449.2656880656614
1910,2837.012343916109
1911,54012.000542625974
1912,132787.37341067177
1913,50300.632463121874
1914,1803.592258147879
1915,24803.10972816171
1916,8634.009567189205
1917,-3622.9811295000327
1918,1209.7079078714232
1919,7687.823899390493
1920,7862.409522727607
1921,-2273.477033346897
1922,10325.944242214937
1923,118311.93820637985
1924,24384.495974474874
1925,116473.90765973141
1926,13808.392034967605
1927,-11280.503298408941
1928,11908.954384580926
1929,6154.040511051516
1930,15989.841174679545
1931,-16052.476592152801
1932,31034.037596165726
1933,4076.192899844953
1934,-1730.5749136001177
1935,4931.681026150734
1936,88646.05773417008
1937,-17211.31645663999
1938,-9505.142450159943
1939,11263.28296462623
1940,-14790.458773304472
1941,117321.67969263787
1942,-14489.723889360735
1943,15204.7814135402
1944,32742.407648696706
1945,13906.271302482819
1946,97421.2225487024
1947,5015.710768998291
1948,-10570.020964563118
1949,-761.1725381794186
1950,-6449.056596493174
1951,3875.449106600773
1952,15043.160309852967
1953,22127.297321824233
1954,16369.685275784102
1955,10790.053865773205
1956,5328.5285441748365
1957,-5003.992988995158
1958,51177.7720439734
1959,-819.0487380638642
1960,-6327.7936776557435
1961,4883.538984483911
1962,-4828.162158420962
1963,25188.626634738852
1964,49199.5539400322
1965,94904.56307154382
1966,18876.561438870212
1967,13920.194323803025
1968,36801.78460112617
1969,67826.68658169114
1970,58693.56788054525
1971,86994.94649265912
1972,35585.82551049226
1973,8945.49381064899
1974,369.42011536220343
1975,8181.5969644991965
1976,3840.3846214160994
1977,-2223.6026128068115
1978,20356.71885746396
1979,23020.582777933094
1980,70980.54241907207
1981,8147.033264176414
1982,109559.85067015534
1983,32830.008726974156
1984,20619.795368324252
1985,13529.97754011871
1986,140413.54848737954
1987,33082.22450985979
1988,4597.540559158056
1989,2333.7836460554045
1990,17739.365204666872
1991,43406.43560770813
1992,552.0296435364089
1993,14751.27138356867
1994,861.0395521187547
1995,-4433.132429302312
1996,26989.18758641411
1997,5975.428718411278
1998,-6643.391143689958
1999,14673.498503371711
2000,-1246.8269528175279
2001,95375.30164640257
2002,13375.06292533625
2003,-128.59514618170215
2004,-277.0037795814369
2005,17640.3312739203
2006,4473.892901097909
2007,44954.05716962958
2008,24825.54338056991
2009,708.3222699060971
2010,4547.663387094867
2011,-210.40476113945806
2012,9098.483272499769
2013,-6145.491346352865
2014,-6877.712341199214
2015,16797.42599121452
2016,12875.468638184098
2017,-1269.8108472791246
2018,4953.671884699063
2019,3707.636819202625
2020,7479.147512470654
2021,3417.4231356201017
2022,-786.3488983656898
2023,-11977.60573009124
2024,-17074.33732082566
2025,11460.302612325462
2026,-8803.584806905954
2027,2206.2866275896395
2028,-24693.498312746637
2029,46180.87404053249
2030,16820.312766564035
2031,96005.50981432754
2032,29449.587792456838
2033,170224.9200930834
2034,75332.62356869463
2035,52106.538785798155
2036,-10724.747217132117
2037,39935.59943072189
2038,25444.384298574703
2039,-14624.350990987801
2040,24352.493630105924
2041,7695.144949142174
2042,-8707.95400246024
2043,690.1121450230876
2044,101477.44938197389
2045,12775.330151032591
2046,15170.763022218409
2047,20048.435436336444
2048,19200.440074392165
2049,-5860.857381205489
2050,16309.805832966907
2051,30050.03467934929
2052,81597.29372481545
2053,10634.08419855248
2054,6757.808091046536
2055,31374.75646069701
2056,-19379.70841354482
2057,11165.116287541083
2058,6958.247965666715
2059,22404.543924784557
2060,-4164.764588299491
2061,85709.64559053737
2062,9248.198744252753
2063,10907.505769338857
2064,-4108.578471733039
2065,5389.43819981156
2066,2823.8976081628443
2067,71693.68723915606
2068,8077.901411074935
2069,12072.557450996808
2070,15880.757701679002
2071,-2194.793602337868
2072,28761.018428076626
2073,-8743.745334078034
2074,-16465.411533667724
2075,39047.51202911691
2076,30903.59798990809
2077,-968.5704182151803
2078,5264.477615803162
2079,11744.705720847784
2080,-22055.51249838765
2081,-4888.28591952563
2082,-1519.2975381230735
2083,12858.018268188522
2084,-302.0962443908411
2085,90100.14695655178
2086,9831.89052910437
2087,-24695.780923789203
2088,4460.4293940458865
2089,18435.23228269181
2090,-6376.154822606459
2091,106265.38051274778
2092,2886.260166911028
2093,14069.77342796
2094,-15039.406288356724
2095,48007.28135149466
2096,5999.7133887476275
2097,48467.96702712581
2098,6121.0232967315105
2099,29371.50888651693
2100,8191.19189505033
2101,3214.9765062934794
2102,-6683.278983145141
2103,2975.3774778393326
2104,8186.756330399789
2105,35524.21719462867
2106,21512.15279539809
2107,2151.1438890976533
2108,17940.946152620818
2109,4264.73733409841
2110,-10159.091817380686
2111,-23265.446337007637
2112,120508.60582274232
2113,33540.08287438153
2114,21362.276975961104
2115,94400.0643897066
2116,-2250.8575198895996
2117,25765.822331621846
2118,14757.612926336624
2119,-10303.311734033327
2120,15442.569429407304
2121,-2009.5659673395367
2122,7435.420600145499
2123,-1329.5608866377843
2124,4709.334659148572
2125,15738.323317330705
2126,-5817.966521563663
2127,73356.95967203903
2128,16685.2875236087
2129,27804.152673534383
2130,11211.736144237479
2131,15037.71313168703
2132,5846.325358502408
2133,5889.831445006139
2134,1536.8735243656029
2135,22218.429261462574
2136,9630.672759983083
2137,11343.186481170933
2138,-11583.24929536177
2139,21394.717419548986
2140,7911.2481567907
2141,2839.5342707350483
2142,7348.9689460108775
2143,74018.25169648512
2144,39031.458879163576
2145,14324.58217453518
2146,13357.93295703618
2147,-4739.629872646983
2148,16547.09005512922
2149,20492.91282667531
2150,3463.0420829492887
2151,2728.9036255088677
2152,75562.56322567507
2153,24711.0368124221
2154,103169.06037198298
2155,20220.306548511646
2156,105481.42752278152
2157,8847.968304564098
2158,6745.404474001896
2159,8890.262922612774
2160,42908.25230463687
2161,-5294.595530635659
2162,71851.33347106005
2163,5320.292745179293
2164,79158.81408055457
2165,14755.543008584162
2166,-9024.091310056516
2167,-5030.915113566931
2168,-7515.695179295366
2169,5179.699860883021
2170,-2809.1863119886566
2171,147390.12444181138
2172,32420.518208794594
2173,15905.959709951396
2174,21641.90127412264
2175,20688.07580789349
2176,39312.53327973232
2177,20422.66552200167
2178,61771.7546265156
2179,19978.60494305764
2180,3273.8531431939064
2181,38020.717660965696
2182,1446.276713664789
2183,-4036.2863042193458
2184,14176.516180535435
2185,4284.588799929259
2186,-7068.984861707646
2187,475.3659861518372
2188,-4672.038883976029
2189,68729.53626168935
2190,95654.17055106998
2191,-13832.148552505907
2192,-7353.670457480712
2193,4110.30758108413
2194,182897.8016482374
2195,-106.39878642024269
2196,-3828.5472870509475
2197,9330.885081288236
2198,88032.99182739812
2199,19092.161326347865
2200,7547.44757510475
2201,719.6366219142456
2202,41291.36087876428
2203,2745.156702832918
2204,3507.5045153761303
2205,3426.970803538419
2206,7901.7646877177185
2207,1942.246383668038
2208,-5126.878954053864
2209,2521.9094285450083
2210,7935.17650308728
2211,3938.488904710366
2212,11734.077559206438
2213,-1721.9818842237037
2214,18930.18310820363
2215,18991.9999362172
2216,13978.44975353793
2217,5951.535530838237
2218,23961.87729949279
2219,17697.399663559136
2220,-4204.513906547711
2221,6618.578026805279
2222,-511.9330315069874
2223,95322.79092755218
2224,-7354.334631044916
2225,1066.7841421181092
2226,12973.140945000867
2227,10787.584913794719
2228,8492.776754861157
2229,7580.443052404677
2230,14300.653625156026
2231,9161.167162903217
2232,54071.498847195006
2233,5215.008994202684
2234,-14104.253669899645
2235,5025.083227618815
2236,54438.02755336175
2237,84791.0806961561
2238,9093.305624603643
2239,109994.11818303818
2240,4359.556121423063
2241,115029.50948678373
2242,-12501.7390007736
2243,12052.567020401124
2244,13906.843646849185
2245,14845.359720121332
2246,2331.783729860632
2247,34278.68820985641
2248,14818.886801048668
2249,18901.500865942173
2250,96367.66182164407
2251,4608.7672067016265
2252,26387.852320646998
2253,6506.5089112291125
2254,6901.204556723705
2255,3840.416595458444
2256,10119.302187648542
2257,48876.86196093286
2258,-9169.630726614461
2259,9275.012656969371
2260,7338.355570887201
2261,-22118.904540931024
2262,12086.843854392084
2263,12821.49065428803
2264,84993.39111468875
2265,10627.17334490513
2266,28976.03344863054
2267,4665.517483843292
2268,49875.9201987437
2269,15931.635882179206
2270,36017.655742428935
2271,618.5678400545821
2272,120109.91804403331
2273,-4300.972055354339
2274,73129.3714371504
2275,3829.4006137195393
2276,-5061.853185135968
2277,-10273.000715579692
2278,19563.414478168437
2279,29180.742234955273
2280,9692.257139767038
2281,1978.4259723112136
2282,748.54356489173
2283,-1150.4576376243876
2284,2134.2031887359535
2285,17415.462385233444
2286,24624.707066480107
2287,2816.5825259472595
2288,4382.544386578418
2289,30313.13844130372
2290,19591.29088571367
2291,-2439.197368439174
2292,4470.087437467017
2293,41051.85668955053
2294,3034.2306859693126
2295,1592.8233195642697
2296,17804.824530578204
2297,28147.810098736358
2298,-1608.5203597433738
2299,-2993.0135317068307
2300,1450.8661937229972
2301,6711.091949643065
2302,-8855.469239648995
2303,71024.35773719753
2304,15861.25853769472
2305,3056.310498811734
2306,-6200.369066240182
2307,-9949.777484922331
2308,29951.987794536195
2309,7801.2781478964525
2310,385838.2690132137
2311,-39.86530640185083
2312,10160.419233749184
2313,8654.580959791112
2314,18349.820888689606
2315,4893.70077281423
2316,2220.0486709011257
2317,36209.39113697292
2318,21213.17894458553
2319,4631.522585771632
2320,6339.719234839658
2321,5164.107184271027
2322,15634.634880079182
2323,81049.59853413595
2324,-5718.902256013593
2325,-8909.67677997761
2326,-2687.110574145816
2327,25305.67024688331
2328,84350.76083225277
2329,48079.19813812515
2330,42434.92592669233
2331,-21767.12643657178
2332,408091.2642821762
2333,1680.6813008707322
2334,35341.28172110079
2335,39577.55592022259
2336,66227.44955379603
2337,898.7753571711492
2338,7895.508813591281
2339,13310.470437945613
2340,18127.251745073998
2341,2157.7718029225525
2342,8276.718836438042
2343,2415.8687796866634
2344,-8317.384144852116
2345,40744.67005754898
2346,9624.936955972655
2347,-1929.7382547642774
2348,26517.748963357953
2349,10501.719375557519
2350,3435.1344907597013
2351,6753.483841092244
2352,12106.108872695657
2353,50889.34689504687
2354,4362.392223399636
2355,3701.493067559857
2356,7201.371536588606
2357,61931.79522653758
2358,4561.738067843654
2359,63921.5402707312
2360,4183.842564380083
2361,1780.683949575874
2362,1155.7545342032518
2363,5179.38964102835
2364,2277.6526372192257
2365,482.12378469573196
2366,16725.938740421898
2367,11432.68716448907
2368,34735.397068926504
2369,7523.401600482659
2370,4426.5096161859565
2371,7842.242478697953
2372,169.6718968240657
2373,8393.43219676949
2374,2846.215845370355
2375,-2201.200456348559
2376,4450.331803008167
2377,52398.84909884202
2378,-13363.959751053731
2379,-1020.5389347719101
2380,78402.51775357607
2381,43497.57041359553
2382,33411.820205557044
2383,3333.4393911866537
2384,3657.692695709161
2385,-2267.743225658911
2386,-5674.153580088063
2387,45194.44849337559
2388,2048.934057785431
2389,15844.552569680873
2390,8338.785641822238
2391,96347.11883636424
2392,27770.196980741017
2393,-12166.46555109611
2394,62757.49480621348
2395,44620.24996879726
2396,71467.58666829694
2397,8462.19305111473
2398,3011.8276573701105
2399,-1664.3038007897467
2400,8008.0085233885
2401,-22700.99087634427
2402,5836.322210672493
2403,7356.336745688706
2404,-3506.7527381939835
2405,-23449.461133574612
2406,-4207.800850332769
2407,-485.3829546744273
2408,18293.376737859307
2409,14542.455299940531
2410,6449.369876773073
2411,10620.023063398865
2412,-10088.632465508457
2413,-7658.748418733434
2414,16808.617810517084
2415,3586.104397438843
2416,2577.9298345491425
2417,31511.234658883794
2418,92190.30304583527
2419,16749.610711723675
2420,34994.90188695867
2421,11355.887119846133
2422,-12871.556831428465
2423,1706.4757825095003
2424,8509.998155234942
2425,5190.977138142203
2426,6511.613594588062
2427,5663.6667254173335
2428,9665.352486337866
2429,12127.17932475155
2430,-1583.413541458336
2431,18298.343236070737
2432,27465.323618415365
2433,-1515.6698938861282
2434,36566.46254224028
2435,56191.562117197755
2436,29315.507991703165
2437,2088.3875530026544
2438,8239.963108961878
2439,79683.17623857482
2440,2007.181872997915
2441,45943.156490534355
2442,-3396.076256437518
2443,13500.054892323222
2444,-5557.605255116619
2445,6994.636569605012
2446,92616.92918531813
2447,4620.861592544956
2448,539.1410111217028
2449,16258.830183797094
2450,11245.317638280254
2451,8304.688427410825
2452,2689.659166645618
2453,60825.74904607411
2454,16525.559224658293
2455,-3249.6456003351814
2456,36123.42845349701
2457,12288.119789148961
2458,35045.73606042239
2459,4014.717305963036
2460,-1252.745262808714
2461,42984.77210967656
2462,10468.490280019356
2463,35740.81099256787
2464,-7199.673899219706
2465,13812.21251094468
2466,116.28574083499552
2467,5598.352954769832
2468,86887.67881337389
2469,63401.49646751695
2470,-8354.877706500862
2471,10184.742901648184
2472,5665.297269675018
2473,11599.248341759212
2474,128969.74522688756
2475,1857.055309891095
2476,13540.408324169992
2477,36469.97936014875
2478,-11126.31044760943
2479,1568.8496189620473
2480,15287.966788131509
2481,32289.518089296682
2482,12120.112285775178
2483,-110.19202138010223
2484,-6393.361552851384
2485,26859.740991994942
2486,-1267.8473849703787
2487,159452.3352172033
2488,3407.3602789544075
2489,18345.18285225961
2490,15444.56617843637
2491,24789.413793472744
2492,9195.659979853484
2493,7090.836430147268
2494,14534.20358503716
2495,-6265.205733176186
2496,-3116.677980490398
2497,3846.111558996179
2498,-13044.584637683973
2499,16482.24248582821
2500,80295.95126836588
2501,15016.295722746496
2502,3363.468813453487
2503,44596.90059783333
2504,7668.729343001336
2505,-744.6883539445807
2506,8377.873413612226
2507,-10994.32991378185
2508,-2717.2977415688492
2509,4722.549783738226
2510,3540.824663700423
2511,3651.5437183045688
2512,24350.351576956928
2513,45704.00445260313
2514,1058.985003981963
2515,6698.42409600479
2516,20809.85819507813
2517,1303.3840776588386
2518,8513.730455461751
2519,37889.149994491556
2520,18570.830908659795
2521,49668.07791953058
2522,-3585.5517511404632
2523,-22629.18908214124
2524,110183.6547482425
2525,-2541.0033228667835
2526,43226.38238525951
2527,4813.852222438141
2528,1027.2223625130591
2529,57557.586257865376
2530,-47.91190839398769
2531,6910.423319238582
2532,3102.4160906527786
2533,115467.97891656912
2534,10983.710561135276
2535,74284.31982333338
2536,811.9454154913128
2537,9465.342316810962
2538,21749.144063915024
2539,19232.192048744226
2540,10047.71702649581
2541,43025.57230721041
2542,13852.157475923941
2543,33964.12089401335
2544,691.559544393831
2545,25766.411578213665
2546,-3804.10735107248
2547,70856.38030418877
2548,8236.296297964436
2549,13192.641166983503
2550,-3404.479817009702
2551,-11075.725903510294
2552,-15428.072636623034
2553,4944.4582010808645
2554,27990.359888944047
2555,8012.927785638899
2556,6331.620660202049
2557,17279.055505783774
2558,108299.46429342226
2559,23370.413499220784
